ax,ay,az,gx,gy,gz
9.07,6.3,1.696,0.036,0.09,0.053
9.221,6.315,1.602,0.142,0.15,0.029
9.17,6.327,1.382,0.156,0.019,-0.025
8.942,6.391,1.123,0.147,-0.256,-0.087
8.607,6.463,0.604,0.152,-0.565,-0.222
8.054,6.256,0.023,0.166,-0.902,-0.454
7.586,6.305,-0.432,0.206,-1.052,-0.801
7.332,6.193,-0.832,0.276,-1.004,-1.179
6.989,5.967,-1.122,0.323,-0.863,-1.59
6.676,5.86,-1.258,0.35,-0.53,-1.918
6.561,6.114,-1.203,0.327,-0.339,-2.113
5.994,6.409,-1.418,0.264,-0.354,-2.164
5.61,6.846,-1.344,0.169,-0.415,-2.067
5.204,7.481,-1.565,0.037,-0.795,-1.846
5.165,7.947,-1.976,-0.155,-1.349,-1.409
