ax,ay,az,gx,gy,gz
6.291,-5.696,-3.284,-1.224,0.523,-1.372
7.794,-5.941,-4.21,-1.182,0.669,-1.445
9.281,-6.369,-5.239,-1.072,0.738,-1.253
9.988,-6.639,-5.754,-0.928,0.605,-0.928
10.135,-6.332,-6.125,-0.75,0.36,-0.573
9.573,-5.968,-6.193,-0.52,0.13,-0.259
9.049,-5.449,-6.025,-0.265,-0.058,-0.054
8.666,-5.284,-5.821,-0.018,-0.271,0.047
8.449,-5.61,-5.481,0.194,-0.422,0.134
8.518,-6.134,-5.294,0.321,-0.444,0.292
8.543,-6.482,-5.029,0.385,-0.615,0.503
8.447,-6.669,-4.809,0.418,-0.758,0.731
8.108,-6.681,-4.343,0.438,-0.923,0.94
7.664,-6.557,-3.777,0.475,-0.892,1.148
6.802,-6.567,-2.948,0.46,-0.775,1.323
