ax,ay,az,gx,gy,gz
4.037,8.59,-2.715,0.252,1.318,-0.787
4.307,8.71,-2.486,0.105,1.305,-0.769
4.364,8.601,-2.608,-0.057,1.212,-0.656
4.521,8.628,-2.878,-0.191,1.178,-0.501
4.902,8.804,-3.16,-0.204,1.238,-0.353
5.276,8.554,-3.259,-0.135,1.232,-0.172
5.414,8.604,-3.276,-0.051,1.144,0.002
5.63,8.851,-3.022,0.041,0.994,0.12
5.629,8.859,-2.572,0.122,0.771,0.216
5.474,8.786,-2.164,0.125,0.399,0.284
5.067,9.147,-1.838,0.113,0.202,0.295
4.876,9.201,-1.444,0.109,0.24,0.271
4.817,9.118,-1.151,0.081,0.338,0.209
4.866,9.094,-0.986,0.031,0.411,0.063
4.868,8.927,-0.836,-0.035,0.512,-0.118
