ax,ay,az,gx,gy,gz
7.841,6.635,2.169,0.346,-0.357,0.008
8.237,6.799,1.716,0.375,-0.303,0.088
8.485,7.127,1.261,0.391,-0.173,0.053
8.731,6.828,0.688,0.333,-0.174,-0.02
9.019,6.614,0.273,0.221,-0.216,-0.038
9.084,6.718,0.221,0.074,-0.215,-0.029
9.103,6.462,0.202,-0.112,-0.295,-0.02
8.663,6.022,0.015,-0.289,-0.289,0.04
8.748,6.178,0.074,-0.417,-0.148,0.142
8.68,6.261,0.164,-0.55,-0.032,0.221
9.016,6.372,0.175,-0.645,-0.102,0.233
8.914,6.361,0.259,-0.72,-0.133,0.205
9.418,6.179,0.475,-0.813,-0.207,0.202
9.422,5.982,0.637,-0.904,-0.268,0.221
9.631,5.915,0.781,-1.02,-0.361,0.225
