ax,ay,az,gx,gy,gz
5.684,9.34,-1.467,-0.124,0.066,0.071
5.74,9.35,-1.357,-0.043,-0.032,0.486
5.619,9.446,-1.249,0.004,-0.244,0.853
5.453,9.602,-1.171,0.035,-0.455,1.143
5.301,9.651,-1.014,0.059,-0.638,1.331
5.159,9.578,-0.837,0.067,-0.792,1.404
5.065,9.473,-0.626,0.048,-0.9,1.356
4.977,9.361,-0.343,-0.022,-0.936,1.193
4.85,8.905,-0.04,-0.181,-0.86,0.976
4.968,8.746,0.149,-0.464,-0.809,0.731
5.22,8.937,0.27,-0.829,-0.904,0.451
5.324,9.101,0.265,-1.247,-1.092,0.203
5.175,9.01,0.088,-1.699,-1.277,0.062
6.199,9.279,-3.448,-1.855,-1.638,0.076
5.949,9.116,-4.753,-1.803,-2.053,0.271
