ax,ay,az,gx,gy,gz
-5.575,-4.096,5.745,1.749,0.697,3.978
-5.067,-1.309,4.708,1.424,-0.229,4.338
-7.18,1.179,4.373,1.049,-1.027,4.681
-14.58,2.489,5.481,0.594,-1.463,4.563
-23.403,-1.565,6.043,0.082,-0.539,3.254
-32.809,-1.926,11.74,-0.965,0.25,0.561
-44.52,6.106,21.673,-2.397,1.805,-2.293
-47.463,12.832,27.237,-3.642,2.379,-5.18
-39.404,21.315,25.953,-4.424,2.538,-7.062
-29.252,29.908,22.392,-4.213,1.162,-6.94
-20.982,32.14,15.773,-2.761,-0.259,-5.017
-11.236,21.506,7.116,-0.66,-1.615,-2.846
-6.979,11.018,1.545,0.87,-1.683,-0.796
-7.986,0.412,1.013,2.165,-1.361,0.782
-10.105,-5.51,3.761,2.681,-0.647,1.549
