ax,ay,az,gx,gy,gz
-8.336,-3.456,6.898,2.69,0.957,4.201
-10.282,-1.908,7.973,2.938,0.28,4.706
-12.202,-2.926,9.347,2.954,-0.229,4.706
-15.467,-8.207,9.657,2.48,-0.842,3.784
-20.488,-14.477,13.388,0.699,-1.162,1.713
-27.874,-15.438,21.801,-1.633,-0.026,-1.201
-36.136,-8.975,30.675,-4.092,0.415,-3.83
-33.429,2.763,31.101,-5.466,0.241,-5.721
-29.627,14.109,27.497,-4.989,0.031,-5.972
-26.321,21.516,24.127,-2.986,-0.161,-4.272
-20.643,18.922,15.371,-0.6,-0.75,-2.164
-10.549,10.832,5.902,1.503,-0.285,-0.093
-12.101,-1.091,4.437,2.68,0.346,1.448
-11.952,-8.324,7.106,2.595,1.59,1.963
-7.373,-10.476,6.663,2.079,2.325,1.984
