ax,ay,az,gx,gy,gz
-6.457,-4.519,7.493,3.864,-0.005,5.689
-9.581,-4.137,7.185,3.811,-1.668,5.026
-9.637,-5.35,6.921,3.087,-2.358,3.978
-12.713,-8.477,9.055,1.776,-3.616,2.907
-19.217,-14.453,16.387,-0.887,-3.565,1.977
-26.41,-12.832,30.151,-3.274,-1.4,-0.635
-36.374,-4.028,35.831,-5.488,-1.039,-2.729
-32.756,8.772,36.779,-5.738,-0.554,-3.389
-31.106,17.98,32.51,-5.097,0.083,-3.174
-27.571,23.525,24.774,-2.735,0.896,-2.565
-22.659,20.8,12.202,-0.268,-0.035,-0.527
-12.009,9.773,7.615,2.026,1.221,1.277
-16.072,-4.553,7.249,2.503,2.227,1.763
-14.56,-12.819,9.554,2.325,3.917,1.242
-10.784,-14.414,10.234,1.721,4.984,0.558
