ax,ay,az,gx,gy,gz
-7.657,4.189,5.038,1.086,-1.077,3.425
-10.133,4.982,6.352,1.046,-1.416,3.78
-14.836,2.897,7.3,0.771,-1.756,3.752
-22.382,-0.838,8.682,0.068,-1.066,2.558
-29.671,-4.305,13.278,-1.08,0.33,-0.112
-36.39,-2.505,22.031,-2.622,2.141,-2.806
-39.7,4.754,28.593,-3.972,2.812,-5.342
-35.216,13.654,29.23,-4.722,3.045,-7.233
-27.034,20.47,24.794,-4.091,1.839,-7.181
-20.069,21.963,18.6,-2.508,0.504,-5.094
-11.884,17.279,8.241,-0.957,-0.598,-2.913
-5.669,8.202,0.204,0.543,-0.674,-0.358
-6.959,-0.32,-1.206,1.754,-0.346,1.898
-9.267,-6.115,1.326,2.061,0.5,2.879
-8.458,-7.193,2.005,1.844,1.186,2.994
