ax,ay,az,gx,gy,gz
-7.451,-2.89,3.349,1.292,-0.86,3.262
-7.881,-1.193,2.864,1.011,-1.176,3.644
-12.528,-1.148,2.981,0.36,-1.196,3.778
-19.779,-4.499,3.726,-0.498,-0.892,2.826
-29.61,-6.855,9.28,-1.732,0.44,0.37
-40.717,-2.003,18.228,-3.019,2.212,-2.103
-43.537,5.001,23.831,-3.877,2.969,-4.821
-36.642,13.072,23.536,-3.887,2.708,-6.54
-27.972,21.412,20.612,-2.988,2.005,-6.038
-19.721,25.018,14.436,-1.183,0.32,-3.443
-11.244,19.162,6.097,0.589,-0.699,-0.973
-8.451,11.217,0.803,1.876,-1.161,1.655
-13.37,3.307,1.664,2.714,-0.892,3.533
-17.431,-2.151,4.783,3.013,-0.14,3.963
-17.982,-5.196,6.628,2.865,0.766,3.621
