ax,ay,az,gx,gy,gz
-0.558,-2.519,2.506,0.519,0.339,4.693
-3.223,0.377,1.955,0.591,-0.599,5.518
-8.212,2.167,2.922,0.41,-0.91,5.855
-17.4,-1.236,10.99,-0.516,-1.325,5.799
-28.16,-9.146,19.992,-2.416,-0.895,3.166
-41.939,-3.931,34.703,-4.294,0.597,0.002
-52.685,5.334,44.259,-5.206,1.196,-3.165
-49.542,12.161,44.236,-5.612,0.098,-5.906
-41.726,22.014,33.833,-4.554,0.934,-6.543
-34.453,30.28,23.844,-1.939,0.126,-4.374
-24.884,21.715,12.256,0.753,-0.258,-1.864
-15.291,6.559,5.877,2.166,-0.015,0.244
-14.798,-5.443,5.964,2.889,2.285,2.008
-13.224,-14.401,9.441,2.693,3.429,1.802
-8.975,-16.061,11.408,1.859,4.886,1.218
