ax,ay,az,gx,gy,gz
-8.117,-0.576,6.547,2.176,-0.307,4.586
-8.342,0.227,6.101,2.175,-1.201,4.473
-11.5,0.65,5.604,1.777,-1.319,4.165
-15.943,-0.951,6.041,0.933,-1.057,3.572
-22.2,-3.418,7.49,-0.254,0.168,2.222
-28.059,-3.484,13.564,-1.739,1.194,-0.327
-38.727,0.849,23.639,-3.547,2.871,-2.79
-41.077,11.859,31.147,-4.959,3.091,-5.29
-35.355,22.694,30.129,-5.282,2.667,-7.224
-26.897,30.269,25.229,-4.452,1.638,-7.027
-20.931,32.072,17.156,-2.61,0.394,-4.923
-12.618,25.765,7.7,-0.278,-0.666,-2.62
-8.796,12.705,0.628,1.467,-0.741,-0.549
-10.392,1.358,0.679,2.52,-0.201,1.23
-12.573,-5.905,4.121,2.661,0.629,1.858
