ax,ay,az,gx,gy,gz
-4.744,6.071,6.558,1.381,-1.399,4.856
-8.189,7.845,8.738,1.638,-2.075,5.967
-14.837,6.962,10.968,1.224,-2.653,6.102
-24.126,4.416,11.103,0.496,-1.861,4.845
-33.165,2.617,15.023,-0.433,0.252,2.011
-41.912,6.198,26.984,-2.028,2.818,-1.213
-45.757,16.97,37.373,-3.769,5.004,-4.215
-36.24,28.44,39.306,-4.226,6.28,-6.535
-24.006,35.509,36.84,-4.003,5.307,-7.02
-14.913,38.27,30.051,-3.153,3.276,-5.393
-5.692,32.884,16.113,-1.532,1.294,-3.112
0.517,19.464,3.765,0.405,-0.134,-0.915
-4.185,6.796,0.201,1.689,-1.146,1.037
-10.061,-1.535,2.091,2.508,-0.846,1.858
-10.318,-7.769,3.367,2.691,-0.284,1.929
