ax,ay,az,gx,gy,gz
-7.924,-3.389,1.441,0.522,-0.054,3.76
-7.101,-2.201,2.084,0.432,-0.965,3.728
-8.498,-1.176,3.23,0.266,-2.165,3.703
-17.199,-5.341,5.752,-0.644,-2.244,3.252
-27.668,-8.505,9.869,-2.318,-1.081,1.327
-40.614,-4.297,20.429,-3.676,0.756,-1.151
-48.62,5.586,28.567,-4.644,2.332,-3.653
-45.075,15.531,28.786,-5.136,3.404,-5.929
-33.484,25.765,24.213,-4.295,3.338,-6.192
-23.646,32.249,18.953,-2.207,1.734,-4.207
-14.271,26.878,9.072,-0.274,0.151,-1.515
-8.083,14.839,1.268,1.169,-0.528,0.964
-11.806,2.297,0.15,2.158,-0.249,2.869
-15.319,-5.995,1.855,2.489,0.589,3.164
-14.409,-11.764,2.815,2.338,1.592,2.796
