ax,ay,az,gx,gy,gz
2.776,-3.925,2.433,2.121,3.498,3.872
1.407,-1.251,2.508,2.791,2.322,4.776
-4.0,1.62,5.322,3.396,0.821,5.647
-11.143,1.571,13.322,2.987,0.118,6.138
-15.842,-1.888,20.08,1.508,-0.523,5.214
-20.472,-4.114,30.618,-0.964,-0.514,3.55
-27.174,0.572,43.739,-3.51,-0.2,0.695
-34.34,6.617,48.229,-6.06,-0.168,-2.542
-31.402,17.442,44.929,-7.829,0.738,-4.972
-26.246,26.59,37.741,-6.832,0.81,-5.461
-22.559,30.085,27.523,-3.93,0.279,-4.277
-16.905,17.859,17.043,-1.173,-0.344,-2.453
-7.556,6.245,10.863,1.048,0.112,-0.75
-4.366,-7.119,6.989,2.962,0.165,0.493
-5.186,-14.743,7.163,3.146,1.718,1.338
