ax,ay,az,gx,gy,gz
-6.917,-8.085,7.898,2.396,1.517,2.553
-5.827,-5.658,7.991,2.358,0.909,2.753
-6.869,-4.009,7.188,2.272,-0.148,3.087
-9.102,-6.761,7.368,1.983,-0.543,3.265
-17.005,-14.672,12.151,0.676,-1.11,2.201
-26.766,-16.356,19.251,-1.663,-0.498,-0.482
-35.015,-11.857,26.733,-3.822,-0.039,-3.039
-31.965,-2.476,29.126,-4.751,0.294,-4.919
-29.113,8.05,26.411,-4.529,-0.225,-5.341
-24.96,18.212,21.957,-2.712,-0.818,-3.814
-20.382,16.677,15.166,-0.144,-1.251,-1.63
-12.285,9.543,7.863,2.049,-0.613,0.424
-14.801,-1.447,5.708,2.814,-0.099,1.725
-14.578,-8.533,7.865,2.797,1.513,2.007
-11.234,-11.503,7.998,2.255,2.678,1.799
