ax,ay,az,gx,gy,gz
-5.529,-5.351,2.657,0.627,0.019,2.555
-5.195,-2.759,1.779,-0.095,-0.419,3.003
-6.854,-0.827,1.28,-0.868,-0.58,3.697
-14.23,-0.205,1.741,-1.574,-1.029,3.995
-26.88,-2.848,2.949,-2.181,-0.563,2.437
-38.538,1.371,10.929,-2.641,1.086,-0.122
-46.551,11.823,19.671,-3.124,2.517,-2.823
-41.89,21.756,23.703,-3.182,2.967,-5.48
-31.968,28.578,21.564,-2.722,2.777,-6.338
-21.335,35.073,18.906,-1.601,1.663,-4.719
-13.634,30.852,10.782,-0.227,-0.031,-2.191
-6.807,18.151,3.118,1.131,-1.068,0.193
-11.834,5.58,-0.048,2.095,-1.005,2.313
-15.619,-3.487,1.749,2.538,0.043,2.859
-14.363,-9.239,3.568,2.348,0.968,2.538
