ax,ay,az,gx,gy,gz
1.369,-7.248,4.908,-0.873,3.219,2.596
2.369,-5.671,3.987,-0.998,1.353,3.443
1.612,-3.895,3.441,-0.894,-1.128,4.007
-2.755,-2.946,5.428,-0.575,-3.221,4.395
-9.49,-9.31,13.37,-1.229,-4.716,4.466
-18.086,-11.29,22.619,-2.793,-3.903,3.167
-26.639,-9.964,31.186,-4.407,-2.87,0.474
-32.256,0.747,37.108,-5.127,-0.953,-2.308
-31.173,10.855,33.665,-5.236,-0.728,-3.925
-26.308,20.023,25.071,-3.999,1.181,-4.144
-21.088,22.321,16.337,-1.739,0.287,-2.791
-19.125,18.866,9.664,0.551,0.742,-0.531
-16.301,4.512,5.717,1.781,0.755,1.244
-16.479,-8.223,7.445,2.032,2.598,1.417
-15.173,-12.351,9.61,1.783,3.725,0.592
