ax,ay,az,gx,gy,gz
-4.657,-4.318,2.877,0.141,0.236,2.537
-4.475,-2.027,1.528,-0.39,-0.307,3.048
-9.185,-0.335,0.568,-0.879,-0.519,3.397
-15.826,-1.849,0.319,-1.461,-0.601,2.934
-22.745,-4.357,2.284,-1.891,-0.275,1.225
-33.864,-4.03,8.906,-2.532,0.334,-1.24
-42.257,2.743,17.515,-3.314,0.591,-4.056
-38.311,10.266,19.92,-3.837,0.498,-6.549
-30.513,18.859,16.532,-3.158,0.267,-6.705
-25.082,23.904,12.777,-1.813,-0.383,-4.905
-18.418,21.352,6.785,-0.18,-0.735,-2.494
-11.559,11.605,-0.386,1.191,-0.464,-0.372
-10.855,1.32,-2.044,2.182,0.304,1.509
-11.521,-6.456,1.796,2.138,1.213,2.063
-10.682,-10.245,4.287,1.437,1.858,2.048
