ax,ay,az,gx,gy,gz
-6.22,-1.604,2.894,0.829,-0.423,2.177
-6.43,0.631,3.196,0.994,-0.974,3.055
-8.398,1.548,4.24,1.189,-1.203,4.026
-14.754,-0.904,7.494,0.889,-1.559,4.31
-22.721,-6.517,10.787,-0.258,-1.203,2.841
-30.315,-7.486,17.215,-2.15,0.187,0.187
-36.571,-2.793,24.453,-3.999,1.431,-2.602
-37.053,2.817,27.897,-5.213,2.331,-5.302
-29.688,11.512,25.101,-5.41,2.712,-6.539
-21.765,20.566,19.845,-4.394,2.11,-5.668
-13.761,21.857,12.543,-2.364,1.182,-3.286
-7.893,15.599,5.63,-0.415,0.315,-0.78
-7.249,8.449,2.092,0.85,-0.134,1.371
-9.008,-0.043,2.106,1.593,0.217,2.486
-10.35,-6.927,3.458,1.928,0.334,2.696
