ax,ay,az,gx,gy,gz
-3.001,-4.927,2.174,2.945,2.827,2.819
-4.718,-3.521,3.862,3.124,2.312,3.545
-7.614,-2.517,7.589,3.159,1.649,3.915
-9.403,-2.709,14.727,2.769,0.264,3.798
-12.015,-8.009,20.225,1.305,-1.332,2.991
-15.39,-8.417,26.745,-1.103,-2.32,1.633
-18.508,-6.649,31.858,-3.445,-2.779,-0.144
-20.54,-3.073,32.45,-5.713,-3.076,-1.821
-18.756,4.291,26.65,-6.908,-1.986,-2.577
-16.331,15.241,20.692,-6.047,-1.414,-2.669
-13.49,17.199,13.497,-3.6,-1.406,-1.879
-10.633,9.6,7.943,-1.309,-0.923,-0.669
-7.081,2.788,5.608,0.751,-0.166,0.283
-6.685,-5.996,6.128,1.877,0.113,0.548
-6.565,-11.972,6.99,2.028,1.118,0.746
