ax,ay,az,gx,gy,gz
-7.155,2.425,7.892,2.404,0.215,3.195
-9.196,4.663,9.01,2.461,-0.155,4.363
-13.73,5.277,10.808,2.283,-1.174,5.051
-21.081,-0.308,11.861,1.733,-1.477,4.49
-28.747,-5.908,14.312,0.232,-1.012,2.466
-36.343,-7.145,22.434,-1.84,0.967,-0.548
-41.667,-2.85,33.189,-3.688,1.959,-3.58
-41.76,5.708,38.253,-5.676,2.728,-6.218
-33.307,19.367,36.421,-6.637,2.808,-6.955
-23.728,28.369,30.954,-5.539,1.743,-6.073
-17.273,29.767,20.539,-3.168,-0.43,-3.96
-10.75,23.064,8.404,-1.006,-1.19,-1.66
-7.305,13.157,1.689,1.401,-0.994,0.591
-10.465,2.439,2.006,3.072,-1.028,1.554
-12.822,-5.223,4.079,3.425,-0.206,1.778
