ax,ay,az,gx,gy,gz
-11.268,7.831,8.511,1.655,-2.529,5.014
-14.366,6.909,8.66,1.373,-2.126,4.781
-16.552,5.275,7.501,0.851,-2.049,3.874
-19.676,1.653,7.234,0.176,-0.821,2.601
-25.906,-0.342,10.088,-0.76,0.729,0.476
-31.916,-0.844,18.029,-2.027,3.268,-2.014
-41.13,11.261,29.439,-3.132,4.789,-4.442
-39.492,21.279,35.539,-3.511,5.504,-6.368
-31.789,29.366,34.224,-3.414,4.987,-7.238
-22.638,32.58,29.085,-2.441,3.047,-6.455
-15.598,30.358,19.701,-0.902,0.71,-4.339
-4.708,16.783,7.12,0.424,-0.7,-2.162
-4.061,4.599,0.181,1.148,-0.907,0.052
-6.892,-3.851,-0.792,1.649,-0.75,1.627
-8.483,-7.455,-0.359,1.698,0.238,2.316
