ax,ay,az,gx,gy,gz
0.77,-1.82,2.372,1.961,3.183,2.314
0.44,-1.204,2.919,2.778,3.136,3.673
-3.025,-0.182,7.458,3.518,2.372,4.569
-8.44,-0.448,15.424,3.713,0.106,4.78
-10.383,-7.107,24.184,2.547,-1.925,4.04
-14.559,-8.946,36.203,0.083,-3.436,3.367
-18.698,-2.728,51.347,-2.481,-3.54,1.037
-24.471,6.627,51.519,-4.967,-2.153,-0.563
-16.347,14.677,44.772,-6.13,-0.676,-1.65
-16.988,24.416,36.644,-4.806,-0.442,-2.362
-16.061,23.826,25.597,-2.662,0.617,-2.241
-12.301,15.735,12.183,-0.495,2.092,-0.938
-3.385,3.664,9.34,1.9,2.264,0.393
-6.114,-4.503,8.588,2.821,2.42,1.428
-3.831,-8.088,7.655,2.667,3.704,2.786
