ax,ay,az,gx,gy,gz
-3.685,0.61,2.729,1.43,0.05,3.688
-4.833,5.432,3.69,1.199,-1.112,4.675
-11.681,7.071,5.996,1.183,-1.78,5.268
-16.537,4.744,9.626,0.701,-1.295,4.65
-20.358,1.49,13.236,-0.239,-1.193,2.867
-27.049,-0.808,21.459,-1.757,-0.288,0.094
-34.026,2.36,31.39,-3.635,1.712,-2.995
-34.947,11.792,37.035,-5.676,2.72,-5.689
-31.7,24.819,35.5,-6.895,2.186,-7.177
-26.383,32.938,28.215,-6.347,1.732,-7.027
-19.533,35.261,18.785,-4.316,0.82,-5.47
-12.713,27.646,8.5,-1.771,0.048,-3.152
-6.033,13.849,1.441,0.351,0.173,-1.028
-6.158,0.173,-0.336,1.981,0.409,0.711
-8.975,-7.672,3.589,2.291,1.081,1.489
