ax,ay,az,gx,gy,gz
-8.358,-1.735,4.526,2.146,-1.132,3.775
-9.247,-1.729,5.252,1.572,-1.132,3.872
-13.354,-2.564,5.771,0.692,-1.079,3.713
-17.501,-4.298,9.123,-0.466,-0.148,2.793
-23.962,-5.453,15.244,-1.85,0.846,0.696
-32.006,-2.0,26.34,-3.7,2.266,-1.819
-38.148,5.977,36.834,-5.438,2.528,-4.38
-38.125,17.219,38.67,-6.819,2.119,-6.654
-32.211,27.948,31.013,-6.337,1.551,-6.883
-23.712,33.234,22.094,-4.232,0.444,-5.402
-18.792,31.067,12.693,-1.259,-0.834,-2.988
-14.108,20.249,4.298,1.419,-0.225,-0.739
-11.032,7.673,3.975,3.556,0.646,1.278
-12.873,-3.754,9.341,3.912,0.902,1.813
-13.909,-9.771,11.863,2.959,1.902,1.886
