ax,ay,az,gx,gy,gz
-1.469,10.691,7.386,-3.06,5.066,-1.889
-3.662,10.48,5.433,-2.82,4.292,-2.986
-5.839,13.382,6.127,-2.726,3.833,-4.035
-2.644,20.337,8.138,-1.74,2.493,-4.84
-10.532,25.728,22.408,0.498,1.541,-5.047
-18.625,19.441,37.049,2.626,2.447,-2.545
-26.931,5.195,49.079,4.896,3.408,0.184
-26.465,-9.465,50.797,5.795,1.559,2.996
-31.589,-25.06,44.925,5.42,0.892,4.789
-26.354,-34.133,27.186,3.098,0.537,5.634
-19.472,-29.601,11.999,0.306,-1.224,4.189
-10.643,-14.649,2.62,-2.559,-1.623,2.869
-9.906,-1.905,2.076,-3.859,0.197,2.034
-6.408,5.433,6.292,-4.49,2.404,1.793
-3.005,8.29,9.283,-4.435,4.136,1.396
