ax,ay,az,gx,gy,gz
4.119,1.803,8.029,2.904,-1.942,0.009
0.993,5.672,5.554,3.054,-0.146,-0.938
-1.2,11.204,3.944,3.495,1.734,-2.943
10.165,19.731,10.096,4.719,4.151,-4.925
26.78,12.887,24.803,4.852,3.249,-4.194
36.353,8.196,36.937,3.178,1.454,-1.983
39.827,14.336,52.355,0.519,-1.357,0.619
43.95,24.216,67.929,-2.238,-3.396,4.112
33.978,27.83,67.815,-5.731,-4.995,7.397
26.454,44.597,51.218,-7.392,-2.562,7.798
20.402,54.608,32.515,-6.11,-1.229,6.304
19.525,48.356,12.431,-3.327,1.29,4.519
21.365,33.451,-2.701,-0.219,2.183,2.243
24.939,21.322,-7.399,2.428,1.391,0.458
19.78,10.618,-4.047,4.051,-0.384,-0.519
