ax,ay,az,gx,gy,gz
0.456,5.905,10.634,-4.633,4.379,0.344
-2.593,7.303,10.021,-4.346,2.988,-1.37
-5.72,10.708,10.476,-4.215,2.002,-3.043
-5.651,23.384,13.877,-3.241,0.672,-4.32
-13.776,29.892,28.415,-0.799,1.919,-4.084
-27.115,18.091,43.144,1.732,3.986,-1.643
-39.417,0.253,49.69,4.325,5.556,0.966
-35.038,-15.475,46.848,4.612,5.212,3.177
-37.77,-34.931,35.836,3.358,3.275,4.984
-34.033,-43.464,17.5,0.351,0.486,5.227
-22.181,-32.7,3.362,-2.868,-2.175,3.486
-9.535,-14.777,-1.392,-5.814,-2.677,2.487
-10.445,-1.419,3.324,-5.968,-0.975,1.903
-7.012,5.737,11.052,-5.59,1.88,1.769
-2.644,8.012,15.044,-4.854,4.277,1.784
