ax,ay,az,gx,gy,gz
6.01,-9.254,1.496,1.145,-3.184,-3.665
8.202,-9.675,-0.118,0.611,-2.104,-4.396
10.356,-11.126,-0.331,0.212,-1.913,-4.625
10.933,-13.31,1.897,-0.833,-2.167,-4.435
14.709,-14.374,7.235,-2.304,-0.872,-3.599
20.174,-11.648,14.487,-4.212,-1.407,-1.834
23.978,-6.567,20.247,-5.672,-1.871,1.079
23.17,7.511,24.044,-6.373,-1.923,3.048
21.832,18.012,21.335,-5.781,-0.742,4.274
18.199,23.344,15.116,-4.39,-1.225,3.964
15.693,23.52,7.496,-2.248,0.143,2.672
14.246,20.574,3.439,-0.184,1.091,0.756
15.36,8.113,1.432,1.212,1.409,0.218
15.469,0.442,2.897,2.113,0.217,0.355
13.618,-3.562,5.373,2.761,-0.767,1.439
