ax,ay,az,gx,gy,gz
-1.383,5.315,-2.478,1.617,-0.541,-1.846
-0.785,14.542,-0.683,3.285,0.554,-4.029
3.158,24.988,9.016,4.966,2.735,-5.638
13.694,27.66,23.199,6.365,4.345,-5.673
22.472,21.78,30.538,6.092,4.031,-4.58
30.972,14.917,38.356,4.562,2.046,-1.646
31.508,9.583,50.493,1.069,0.113,1.639
27.799,7.116,57.198,-2.423,-2.591,4.44
19.579,15.451,56.184,-5.736,-4.395,5.855
14.398,29.776,53.006,-7.68,-3.937,6.859
10.815,39.929,42.467,-7.912,-2.526,6.454
10.428,42.658,24.312,-5.843,-0.878,5.586
12.793,37.527,6.945,-2.995,0.579,4.251
14.775,24.88,-3.035,0.147,1.398,2.779
16.783,11.967,-3.678,2.447,0.936,1.579
