ax,ay,az,gx,gy,gz
-1.824,7.452,11.26,-4.759,4.194,0.31
-2.495,7.181,7.881,-4.068,3.249,-0.682
-3.477,9.214,4.899,-3.569,2.737,-2.489
-3.911,20.312,8.718,-3.177,2.009,-4.324
-18.778,14.469,22.629,-0.685,3.258,-3.885
-32.671,1.509,37.841,1.619,4.43,-1.886
-43.235,-15.347,53.829,3.95,5.719,0.578
-43.624,-32.485,55.682,5.314,4.504,3.959
-43.726,-52.662,46.534,5.469,3.385,5.852
-34.246,-50.449,29.145,2.526,0.359,4.96
-22.833,-36.199,16.474,-0.858,-0.837,2.768
-13.045,-17.421,4.643,-4.351,-2.561,1.513
-11.596,-1.802,6.866,-6.299,-0.358,0.233
-9.978,7.144,11.971,-7.058,0.99,0.309
-4.684,10.908,15.313,-6.801,3.077,0.928
