ax,ay,az,gx,gy,gz
1.048,1.168,-1.283,2.797,-0.139,-2.91
1.782,12.136,0.588,3.985,0.408,-4.516
8.115,26.769,15.692,5.193,2.128,-5.003
16.872,28.264,29.998,5.391,1.342,-4.486
25.622,22.76,40.125,4.178,0.852,-2.675
31.265,17.576,54.644,1.365,-0.71,0.817
31.523,16.264,68.332,-2.128,-2.719,4.216
28.771,17.129,69.229,-5.62,-5.477,6.36
22.897,29.5,63.209,-7.963,-4.48,7.499
19.912,43.963,54.244,-8.366,-3.163,7.877
19.815,49.694,35.08,-6.664,-1.776,6.869
21.147,46.28,15.451,-4.02,0.172,5.628
21.027,34.026,-0.864,-1.023,1.34,3.982
22.606,21.091,-6.586,1.441,0.549,2.301
19.517,10.55,-3.606,3.305,-1.038,1.12
