ax,ay,az,gx,gy,gz
4.702,-6.899,2.316,3.888,-2.842,-1.821
7.532,-8.18,0.403,3.648,-2.042,-2.877
10.974,-9.865,0.235,3.277,-1.405,-3.568
13.793,-13.435,5.109,2.578,-1.538,-3.672
17.867,-14.839,13.97,0.604,-1.839,-3.127
20.615,-11.47,28.831,-1.936,-2.182,-1.383
26.99,-5.319,44.448,-4.309,0.12,1.284
32.976,11.414,55.502,-6.562,-0.406,3.633
33.246,26.004,52.211,-7.847,1.457,5.505
32.587,32.765,41.638,-6.214,1.971,5.876
30.814,30.778,26.292,-3.631,2.681,4.56
26.011,24.981,12.111,-0.981,0.301,2.793
19.109,9.797,1.867,1.522,0.38,1.542
17.699,-0.902,1.519,3.504,-1.556,0.548
13.833,-5.988,5.227,3.812,-3.073,0.235
