ax,ay,az,gx,gy,gz
1.512,4.417,-1.669,-2.612,3.622,-0.027
-1.341,5.283,-4.117,-2.046,3.072,-1.935
-4.604,8.382,-5.446,-1.872,2.461,-3.841
-6.493,12.556,-1.755,-1.889,1.846,-5.448
-11.909,17.347,7.447,-0.868,0.507,-5.865
-16.706,18.15,24.116,1.279,2.513,-4.076
-27.304,7.517,41.16,3.202,1.166,-1.19
-28.72,-11.249,46.869,5.376,0.55,1.579
-32.237,-25.07,41.074,5.957,-0.914,3.713
-31.043,-32.459,31.931,4.722,-0.092,4.485
-28.731,-32.176,18.193,2.052,-1.731,3.467
-16.493,-21.557,4.76,-0.391,-0.143,2.136
-12.688,-5.013,1.517,-2.775,0.38,1.411
-8.297,3.8,4.156,-3.612,1.841,1.285
-4.488,6.393,6.459,-3.562,3.754,1.274
