ax,ay,az,gx,gy,gz
1.549,-4.176,2.546,3.237,-0.861,-1.798
7.608,-3.471,3.431,3.675,-0.064,-3.136
14.033,-5.508,5.013,3.827,0.088,-4.303
20.543,-10.684,9.379,3.425,-0.797,-5.089
24.026,-18.162,17.301,1.776,-1.93,-4.458
26.192,-17.836,28.888,-0.959,-4.004,-1.583
28.249,-13.625,39.421,-3.743,-2.681,1.336
28.321,0.162,43.215,-6.205,-2.362,3.147
26.51,12.6,38.886,-7.426,-0.937,4.791
26.202,23.483,28.721,-6.405,0.472,5.058
24.929,25.61,15.36,-4.067,2.499,3.601
20.256,20.213,3.195,-1.441,1.572,2.356
15.563,7.535,-0.963,1.126,0.325,2.256
11.407,-0.209,0.413,2.929,-1.301,1.888
7.803,-4.147,3.88,3.508,-2.439,1.492
