ax,ay,az,gx,gy,gz
0.657,6.567,10.976,-4.19,5.068,-0.052
1.379,3.411,8.418,-4.191,4.167,-0.849
-0.892,4.403,5.907,-4.433,2.877,-1.958
-4.867,8.001,5.416,-4.414,1.597,-3.055
-9.519,14.082,9.89,-3.756,0.62,-3.928
-14.825,23.694,21.69,-1.113,2.209,-3.933
-18.152,22.503,36.386,1.657,2.778,-1.688
-27.369,11.197,51.368,4.32,2.844,0.725
-28.163,-2.97,54.75,6.438,2.151,3.013
-30.606,-14.721,47.591,6.332,0.573,4.71
-30.327,-26.801,34.631,3.774,-1.108,5.352
-28.031,-25.947,19.469,1.007,-1.872,3.809
-17.708,-15.532,4.868,-1.712,-1.814,2.456
-14.827,-4.887,1.469,-4.13,0.306,1.447
-8.813,-0.085,5.234,-5.011,3.121,0.938
