ax,ay,az,gx,gy,gz
3.79,18.029,10.155,5.968,1.812,-5.784
11.358,23.042,20.67,6.904,2.827,-5.808
16.677,22.417,29.343,6.129,2.494,-5.238
26.038,17.266,36.926,4.371,1.265,-3.082
29.499,14.923,49.59,1.202,-1.048,-0.085
32.038,15.077,58.949,-2.29,-3.985,3.283
27.732,27.016,63.133,-5.783,-5.141,5.392
26.0,43.709,66.261,-7.584,-5.243,7.135
20.397,61.087,57.939,-8.568,-2.932,8.078
20.367,65.256,37.546,-7.089,-1.153,7.608
20.305,58.485,18.231,-4.387,0.8,6.18
20.496,42.232,3.042,-1.593,0.848,4.17
20.948,24.97,-6.756,0.835,0.772,2.464
20.181,8.876,-3.882,3.02,-0.863,1.06
17.936,-0.895,3.431,3.312,-1.852,0.551
