ax,ay,az,gx,gy,gz
2.816,-2.83,2.485,3.433,-2.238,-2.019
6.678,-3.411,2.115,3.625,-1.516,-3.823
12.677,-4.176,3.231,3.794,-0.448,-4.931
18.071,-7.761,10.44,2.96,-0.635,-5.201
24.886,-11.83,18.344,0.852,-1.025,-4.724
24.613,-11.21,33.577,-1.904,-2.889,-2.087
29.536,-4.743,48.55,-4.499,-2.124,1.035
30.328,9.029,56.414,-7.043,-1.589,3.208
30.093,22.295,50.433,-8.497,0.055,4.644
26.448,32.347,41.042,-7.265,0.342,5.17
27.43,34.545,24.299,-4.857,2.871,3.358
23.503,29.705,8.96,-2.085,2.583,1.229
21.101,16.712,0.808,0.812,2.021,0.066
19.951,7.024,1.568,3.618,0.484,-0.187
17.736,0.864,5.395,4.771,-0.774,0.349
