ax,ay,az,gx,gy,gz
-0.499,23.32,5.552,3.827,1.468,-4.796
9.295,29.233,17.878,5.417,2.858,-6.044
18.406,28.258,24.699,5.974,3.634,-5.868
31.885,19.319,29.393,5.421,3.188,-3.875
37.073,9.298,36.004,3.437,0.992,-0.963
36.642,0.363,43.324,-0.056,-1.416,2.211
30.582,1.471,46.217,-3.375,-3.273,4.568
25.473,12.032,51.646,-5.893,-4.187,6.195
18.055,26.606,51.809,-7.72,-3.719,6.865
16.787,37.552,41.852,-8.056,-2.363,6.73
15.756,41.4,23.146,-6.087,-0.976,5.996
14.454,37.316,6.097,-3.174,0.355,4.767
15.812,26.638,-2.688,0.073,0.67,3.055
16.324,13.963,-1.819,2.659,0.245,1.636
14.452,3.086,2.36,3.768,-0.429,0.944
