ax,ay,az,gx,gy,gz
6.643,25.846,17.247,6.051,3.123,-5.918
13.408,28.275,30.581,5.823,1.814,-5.127
21.594,23.014,38.144,4.314,1.612,-3.326
26.534,17.879,48.503,1.321,-0.664,-0.172
26.22,16.085,58.941,-2.172,-2.285,3.278
21.811,13.26,61.438,-5.665,-4.49,5.021
16.548,22.436,62.059,-7.755,-3.98,5.337
11.878,37.151,63.045,-8.706,-4.233,5.807
13.471,45.485,54.43,-8.755,-2.129,5.71
17.096,47.153,38.548,-7.746,-1.127,5.09
20.425,44.111,19.557,-5.691,-0.223,4.842
22.284,35.68,3.729,-3.046,0.776,4.571
23.216,24.587,-4.09,-0.426,0.792,3.386
20.828,14.267,-4.386,1.728,-0.479,1.959
18.521,5.751,-0.148,2.916,-1.363,0.924
