ax,ay,az,gx,gy,gz
13.885,30.487,16.478,5.036,4.063,-7.61
19.404,30.778,19.89,5.027,3.584,-6.748
27.092,24.424,22.011,4.481,3.887,-4.325
32.762,15.201,24.932,2.491,2.36,-1.358
32.039,10.304,31.584,-0.463,0.185,1.693
26.603,12.775,41.095,-3.114,-2.348,4.333
22.95,23.569,53.158,-5.344,-3.365,6.52
17.437,37.784,60.418,-7.305,-4.837,7.502
13.309,49.155,58.01,-8.598,-3.815,7.588
14.836,53.381,42.091,-8.049,-2.153,6.998
16.413,50.863,22.048,-6.163,-0.33,5.812
17.462,41.405,4.244,-3.753,0.356,3.762
17.625,29.522,-6.302,-1.109,0.727,1.362
20.12,19.688,-7.311,1.711,0.09,-0.212
18.61,10.429,-1.942,3.551,-0.479,-0.693
