ax,ay,az,gx,gy,gz
3.018,-5.916,-1.191,2.31,-1.271,-0.785
6.332,-6.07,-2.042,2.205,-1.287,-1.895
8.712,-7.207,-1.746,1.969,-1.692,-3.137
12.486,-9.41,-0.647,1.514,-1.342,-4.199
18.239,-14.812,7.26,0.815,-2.233,-4.305
21.541,-16.388,15.733,-1.232,-2.919,-2.459
25.379,-13.256,22.771,-3.403,-2.707,-0.063
28.582,0.907,27.905,-5.302,-2.191,1.797
26.291,13.111,26.942,-6.053,-1.732,3.58
21.947,23.973,17.721,-5.814,-0.6,4.188
19.337,28.647,7.448,-4.022,0.556,2.677
16.782,26.851,-0.282,-1.617,1.362,0.997
14.844,14.152,-5.395,0.676,1.614,0.596
16.037,4.606,-4.091,2.096,1.348,0.788
15.522,-0.908,-0.826,2.624,0.563,1.499
