ax,ay,az,gx,gy,gz
1.68,6.856,5.714,-2.095,5.079,-0.513
-0.525,7.453,4.397,-1.756,4.009,-2.722
-4.175,9.775,5.274,-1.59,2.542,-4.553
-6.749,15.215,9.674,-1.203,1.331,-5.532
-13.642,19.393,19.934,0.581,0.081,-5.164
-20.128,14.92,35.581,2.384,1.639,-2.798
-26.964,3.329,48.644,4.351,1.08,0.222
-26.414,-14.262,50.649,6.436,0.841,2.449
-26.53,-28.201,42.492,6.5,0.008,4.199
-23.256,-36.869,29.928,4.228,-0.251,4.638
-20.006,-33.222,15.501,1.498,-1.717,3.689
-11.603,-21.367,5.024,-1.2,-0.709,2.493
-9.914,-4.933,3.536,-3.506,-0.066,2.53
-7.025,3.118,7.089,-3.833,1.87,2.398
-2.548,6.816,9.52,-3.625,4.226,2.262
