ax,ay,az,gx,gy,gz
0.439,12.743,2.81,4.302,0.551,-4.687
4.949,25.887,6.846,5.532,1.29,-6.454
17.637,36.938,17.311,6.719,3.046,-7.644
27.712,36.628,23.357,5.843,3.387,-5.914
38.328,30.38,29.84,4.382,2.383,-2.479
40.641,28.147,41.223,1.086,0.24,1.013
40.726,28.383,52.899,-2.407,-1.031,4.506
35.533,33.739,56.878,-5.865,-2.451,7.714
34.209,48.222,60.483,-7.41,-2.592,8.584
31.355,63.35,54.962,-8.677,-1.643,8.223
29.082,67.825,34.826,-7.726,-0.062,7.206
25.968,62.915,12.947,-5.515,1.476,5.521
21.694,50.945,-3.106,-2.596,2.019,3.272
20.532,36.681,-9.025,0.648,2.269,1.246
18.475,20.416,-6.371,3.267,1.554,0.06
