ax,ay,az,gx,gy,gz
0.467,13.655,4.502,4.767,0.635,-5.788
4.986,26.668,13.893,6.027,3.116,-6.88
14.241,29.563,22.103,6.079,3.226,-6.66
22.699,27.241,25.964,5.394,3.483,-5.018
31.123,22.124,32.176,3.66,1.184,-2.177
34.6,18.283,40.111,0.821,-0.559,1.316
31.264,14.216,45.029,-2.672,-3.412,4.379
21.727,23.294,50.28,-5.271,-4.562,6.204
10.619,34.922,54.404,-7.188,-5.466,7.029
5.13,44.468,50.453,-8.316,-3.156,6.75
5.448,48.542,36.489,-8.174,-2.167,5.626
9.06,46.764,17.019,-6.322,-0.839,4.535
13.148,38.197,0.07,-3.779,0.32,3.354
19.975,28.818,-7.37,-0.985,0.669,2.239
21.621,19.561,-7.297,1.52,-0.483,1.793
