ax,ay,az,gx,gy,gz
2.135,5.029,5.002,-1.839,4.222,-1.447
-0.844,7.228,2.862,-1.816,2.215,-2.913
-3.574,11.257,3.957,-2.249,1.149,-4.25
-2.908,16.99,9.129,-1.48,0.137,-5.381
-11.156,18.502,23.379,0.519,0.311,-5.544
-13.959,15.217,38.697,2.593,2.212,-2.993
-17.178,-1.036,45.172,4.903,2.842,-0.658
-11.604,-14.197,41.889,6.075,2.313,0.955
-17.774,-25.641,33.987,5.1,1.481,2.538
-12.567,-29.29,19.508,3.092,1.048,3.344
-13.157,-26.774,4.872,0.675,-1.326,2.195
-10.969,-11.832,0.071,-1.794,-1.304,1.959
-14.984,-2.689,2.891,-3.113,-0.15,2.814
-9.736,1.341,6.557,-3.485,2.307,3.522
-4.637,2.87,8.775,-3.765,4.077,3.635
