ax,ay,az,gx,gy,gz
9.23,-6.265,0.741,2.453,-0.885,-2.556
12.742,-6.519,1.052,2.695,-1.632,-3.591
17.829,-8.69,3.058,2.864,-2.136,-4.307
18.983,-13.889,7.313,2.387,-3.724,-4.458
23.397,-16.908,15.182,0.877,-4.077,-3.109
25.728,-14.52,22.832,-1.649,-3.554,-0.453
30.128,-8.947,30.634,-4.045,-2.186,2.507
29.702,-0.837,33.729,-6.338,-1.537,5.049
31.811,13.319,32.15,-7.271,0.307,6.385
27.257,22.118,23.377,-6.432,1.041,6.177
23.979,22.569,13.759,-4.253,2.136,4.631
19.33,18.578,4.384,-1.852,2.046,2.986
18.156,11.995,-0.351,0.904,2.087,1.807
16.111,2.24,-2.398,2.704,1.145,1.731
14.929,-4.482,-0.319,3.47,0.051,1.927
