ax,ay,az,gx,gy,gz
8.39,-7.388,2.532,3.425,-1.301,-1.722
12.375,-10.3,3.095,3.383,-1.571,-1.861
13.17,-13.911,4.912,3.271,-2.939,-2.001
12.335,-17.337,11.385,2.302,-4.086,-2.494
13.928,-16.824,25.244,0.377,-1.713,-2.019
17.235,-5.581,40.658,-2.106,-2.362,-1.106
19.524,12.558,50.095,-4.443,-2.321,0.78
19.5,28.955,51.252,-6.815,-1.404,2.555
18.641,41.693,42.911,-7.324,-0.556,4.279
15.22,46.067,25.845,-5.884,-1.58,4.381
13.18,38.95,8.542,-3.507,0.137,3.664
13.465,23.96,-1.205,-0.84,1.296,2.464
15.885,11.828,-3.337,1.787,0.781,2.126
16.558,4.852,-1.107,3.421,-0.519,2.006
14.911,1.407,3.851,4.221,-2.425,2.003
