ax,ay,az,gx,gy,gz
8.384,-0.113,7.21,4.724,-3.117,-3.53
13.744,0.317,7.743,5.727,-1.789,-3.905
18.736,-2.348,10.035,5.994,-2.235,-3.919
21.612,-8.155,13.887,4.717,-2.626,-3.731
25.884,-10.524,20.071,2.141,-3.137,-2.933
27.937,-9.787,26.603,-0.823,-4.221,-0.782
34.064,-3.663,34.787,-3.819,-4.869,1.761
36.683,9.499,42.615,-6.496,-4.107,4.155
31.634,23.393,41.159,-7.95,-2.409,6.069
30.899,31.891,30.699,-6.822,-0.098,6.264
30.709,32.785,17.831,-4.86,1.696,4.862
23.455,27.242,6.064,-2.36,2.697,2.877
20.23,15.517,-2.83,0.293,2.346,1.058
24.162,6.434,-4.123,2.587,-0.102,0.044
19.255,-0.251,0.403,3.455,-1.756,0.259
