ax,ay,az,gx,gy,gz
4.322,-4.597,1.772,3.239,-2.742,-1.392
7.67,-3.73,0.62,3.722,-2.355,-2.665
10.112,-3.084,1.716,4.303,-1.865,-4.254
14.992,-2.853,11.528,4.388,-1.063,-5.821
20.764,-9.773,24.582,1.993,-1.411,-6.024
23.811,-5.549,41.1,-0.661,-3.002,-3.624
30.124,2.469,55.447,-3.442,-1.782,-0.583
30.133,13.797,57.248,-6.362,-0.864,1.842
30.122,21.303,45.634,-7.569,-0.385,3.846
27.658,31.114,30.233,-5.488,0.138,4.529
25.022,26.023,14.605,-2.999,1.995,2.566
18.796,15.823,2.145,-0.454,0.934,1.0
17.596,3.373,1.277,1.905,-1.05,0.564
12.112,-4.764,5.233,2.845,-2.871,0.538
8.022,-7.967,9.237,2.935,-3.388,0.492
