ax,ay,az,gx,gy,gz
-1.779,10.317,1.457,3.203,1.481,-4.103
2.719,22.93,8.129,4.41,3.644,-5.519
9.989,26.008,19.152,5.533,5.433,-4.953
13.97,25.882,29.377,4.953,4.274,-3.51
19.053,21.322,38.54,3.487,3.679,-0.828
18.902,15.687,53.539,0.894,0.645,1.823
14.439,11.798,62.384,-2.599,-1.879,4.339
10.68,24.126,67.038,-6.091,-4.88,5.114
10.497,36.375,63.248,-7.898,-3.976,5.798
10.759,48.842,52.45,-8.282,-3.6,5.71
13.061,53.567,33.452,-6.401,-1.779,5.331
15.92,48.092,15.567,-3.822,-0.047,4.386
18.362,32.393,0.023,-0.92,1.375,3.16
19.273,17.704,-5.333,1.526,1.037,1.848
17.831,6.556,-1.985,3.234,-0.013,1.168
