ax,ay,az,gx,gy,gz
8.563,-5.283,3.333,2.832,-1.193,-0.648
9.372,-5.086,4.136,2.617,-1.795,-1.723
11.19,-6.254,5.636,2.263,-1.533,-2.802
12.799,-11.892,9.044,1.253,-1.357,-3.919
17.294,-14.871,16.297,-0.568,-0.996,-4.541
20.643,-12.445,28.281,-2.83,-2.625,-3.39
24.916,-5.144,39.395,-4.949,-3.129,-0.785
27.932,8.708,46.304,-6.927,-3.762,1.902
23.733,22.47,44.301,-7.824,-2.467,4.397
23.2,31.432,33.235,-6.614,-1.786,5.754
20.38,30.81,17.721,-4.421,-0.154,5.089
17.276,25.335,4.687,-1.683,1.293,3.314
15.096,12.309,-2.568,1.079,1.361,1.938
17.957,4.52,-2.884,3.321,-0.794,1.105
13.452,-1.354,1.53,4.33,-2.324,1.133
