ax,ay,az,gx,gy,gz
16.009,21.355,28.061,7.312,2.958,-2.398
17.193,12.912,29.071,6.201,2.755,-0.998
14.594,1.719,25.796,4.453,1.648,-0.522
13.358,-4.974,25.368,2.022,1.366,-0.185
15.079,-7.11,32.009,-1.043,0.158,0.056
18.088,-1.184,43.816,-3.864,-1.084,1.116
21.022,11.778,55.341,-6.245,-2.637,2.851
24.623,29.326,64.395,-7.99,-3.062,4.605
25.995,45.182,60.462,-8.838,-1.882,6.13
27.51,51.844,44.874,-7.272,-0.042,7.251
26.254,46.701,27.512,-4.679,1.585,7.136
24.036,31.228,12.224,-2.801,2.479,5.423
21.712,14.73,-2.225,-1.105,1.855,3.46
19.312,1.599,-6.259,0.815,0.334,1.533
14.535,-4.776,-2.368,1.518,-1.296,-0.29
