ax,ay,az,gx,gy,gz
-0.847,8.264,6.087,-3.05,4.232,-0.255
-3.593,8.41,3.862,-2.603,4.15,-1.639
-5.412,10.657,2.418,-2.523,4.059,-3.415
-8.197,18.606,8.875,-2.34,3.689,-4.999
-21.981,14.698,23.872,-0.174,4.355,-3.774
-34.404,6.752,39.599,2.024,4.54,-1.493
-38.035,-10.79,49.772,4.287,5.422,1.182
-36.889,-25.492,50.703,5.239,3.018,4.443
-38.093,-39.153,39.334,4.961,1.338,6.641
-28.087,-37.391,21.828,2.117,-0.609,5.979
-16.899,-29.315,7.297,-0.943,-0.698,4.678
-12.305,-11.984,-0.55,-3.798,-1.431,3.314
-12.279,0.047,1.089,-4.917,1.124,1.982
-8.46,5.275,6.17,-4.809,3.035,1.749
-3.97,7.388,9.099,-4.155,4.51,1.776
