ax,ay,az,gx,gy,gz
1.09,-9.205,3.995,2.562,-3.175,-1.471
3.207,-10.502,2.966,2.551,-2.047,-2.598
5.935,-13.291,2.718,2.174,-1.208,-3.856
8.893,-15.882,6.027,1.301,-1.937,-5.267
14.772,-14.548,14.998,-0.531,-3.363,-5.862
21.067,-11.942,26.278,-2.745,-4.406,-3.777
31.245,-3.037,36.59,-4.964,-5.895,-0.877
34.247,12.761,42.828,-6.473,-6.349,2.32
33.65,25.294,39.709,-7.553,-4.412,5.637
29.61,31.453,28.764,-6.585,-2.37,7.249
24.826,32.148,14.862,-4.288,-0.745,6.286
15.838,25.717,3.474,-1.531,0.915,4.862
12.467,13.622,-2.417,0.909,1.09,3.455
11.958,4.759,-1.948,3.238,-0.462,2.239
10.231,-1.735,1.208,4.401,-1.711,1.632
