ax,ay,az,gx,gy,gz
0.78,9.971,2.077,3.378,1.012,-4.389
2.298,23.591,10.516,4.534,2.89,-5.976
12.315,27.5,21.96,5.771,2.243,-6.102
21.643,25.05,30.366,5.389,2.696,-4.431
29.991,21.236,40.992,3.427,1.368,-0.938
31.317,21.581,54.323,0.239,-0.711,2.555
31.372,23.268,61.643,-3.254,-3.472,5.817
24.749,36.448,60.372,-6.696,-3.889,7.473
15.721,50.445,52.288,-8.316,-4.333,7.998
9.254,57.659,37.5,-7.477,-3.612,6.996
7.747,55.242,19.293,-5.319,-1.776,5.771
7.917,45.145,2.5,-2.699,0.055,4.229
8.787,30.597,-6.892,0.13,1.384,2.726
11.859,17.729,-4.867,2.773,1.047,1.252
14.465,6.77,0.974,3.945,1.053,0.701
