ax,ay,az,gx,gy,gz
2.749,-11.962,4.192,2.177,-0.219,-1.259
-2.644,-5.312,1.0,1.512,0.426,-2.799
-3.168,6.558,-0.42,2.119,2.322,-4.293
7.465,23.618,10.275,3.313,3.586,-5.454
18.531,26.276,26.63,3.166,1.765,-5.105
29.408,26.868,40.087,2.204,0.582,-2.611
36.081,32.096,56.356,0.284,-1.241,0.882
37.697,38.643,70.796,-2.838,-3.773,4.374
27.379,40.908,69.245,-6.331,-5.742,7.01
20.522,53.583,54.112,-8.159,-3.013,7.859
14.266,62.771,38.361,-7.564,-1.916,6.828
14.645,56.586,19.043,-5.081,0.435,5.691
17.986,42.296,3.023,-2.136,1.282,3.984
21.252,25.293,-4.745,0.628,0.885,2.324
19.642,12.344,-2.012,2.99,-0.843,1.144
