ax,ay,az,gx,gy,gz
-2.815,7.924,5.523,-2.368,3.224,-1.259
-6.178,10.902,4.203,-2.116,2.197,-2.621
-8.673,15.54,4.336,-2.095,2.124,-4.333
-10.598,27.667,13.203,-1.377,1.829,-5.645
-24.174,18.852,28.106,0.665,1.663,-3.464
-37.348,0.531,43.86,2.588,3.525,-0.875
-42.423,-18.612,54.869,4.519,5.165,2.105
-40.317,-35.672,53.157,4.9,3.077,5.34
-39.763,-54.27,37.374,3.973,1.218,6.947
-27.331,-48.756,20.724,0.892,-0.051,4.728
-15.906,-26.772,9.064,-2.551,-2.426,3.32
-8.503,-9.531,-0.077,-5.183,-2.812,2.02
-7.893,3.841,1.763,-5.924,-0.924,0.939
-6.662,10.314,8.172,-5.829,1.459,0.976
-3.823,13.11,11.133,-4.958,3.987,1.343
