ax,ay,az,gx,gy,gz
-1.613,9.117,-1.242,1.205,0.825,-4.585
-0.351,20.819,2.077,2.848,2.909,-6.286
6.172,33.59,12.949,4.575,5.027,-6.906
16.28,33.656,23.926,5.22,4.375,-5.533
25.103,26.625,31.682,4.476,4.247,-2.751
30.124,21.436,43.569,1.818,1.83,0.741
31.516,19.378,56.803,-1.67,-0.519,4.233
33.18,23.276,62.201,-5.162,-2.573,6.94
28.41,38.014,59.693,-7.515,-2.427,7.963
21.642,53.703,48.462,-8.076,-2.946,7.926
17.244,58.696,31.224,-5.925,-1.208,6.731
16.064,52.938,14.007,-3.174,-0.12,4.798
12.172,36.32,-0.32,-0.33,0.511,2.56
11.758,19.126,-6.631,2.058,0.651,0.777
14.229,2.778,-1.183,3.659,0.532,-0.285
