ax,ay,az,gx,gy,gz
1.413,0.882,5.406,2.977,-1.385,-0.71
-1.318,5.011,3.886,2.981,1.067,-2.705
5.108,15.449,3.596,3.894,3.026,-4.61
15.967,24.111,14.906,5.0,4.916,-5.236
25.988,22.276,29.717,4.513,3.09,-4.161
32.999,19.951,42.716,2.594,1.651,-1.573
36.401,28.079,58.492,0.258,-1.201,1.919
36.792,32.716,73.505,-3.029,-2.932,5.412
29.819,37.727,68.28,-6.522,-4.948,7.816
24.788,50.104,49.735,-7.598,-2.06,8.26
20.433,60.153,30.208,-5.939,-1.068,6.68
20.069,51.001,10.716,-3.183,0.94,4.656
19.416,36.036,-4.16,-0.189,1.891,2.219
21.262,22.116,-8.389,2.481,1.534,0.059
19.499,10.833,-3.049,4.056,-0.203,-1.299
