ax,ay,az,gx,gy,gz
1.449,21.551,1.708,3.486,2.384,-5.408
9.491,29.84,12.607,4.937,3.032,-6.965
21.224,30.562,18.26,5.595,3.119,-6.689
35.733,21.976,23.134,5.688,3.089,-4.286
41.902,13.15,33.17,3.902,1.004,-1.034
39.843,9.306,44.689,0.41,-1.328,2.162
34.776,14.136,49.991,-2.834,-2.88,5.489
25.792,24.204,52.941,-5.461,-2.89,7.511
16.416,39.676,49.15,-7.425,-2.94,7.746
14.3,48.176,34.504,-7.334,-1.539,7.045
15.574,45.422,14.959,-5.102,-0.057,6.0
16.057,32.28,-0.905,-2.224,1.186,4.337
17.207,18.048,-6.204,0.173,0.33,2.635
15.98,5.736,-4.025,1.91,-0.345,1.661
13.134,-2.359,0.352,2.357,-1.204,1.151
