ax,ay,az,gx,gy,gz
-1.135,-8.852,-6.658,-1.229,-1.241,0.972
-4.641,-11.12,-8.589,-1.678,-1.822,0.106
-8.826,-13.931,-8.891,-2.092,-2.141,-1.36
-9.683,-11.912,-6.519,-2.557,-2.279,-3.422
-8.708,1.991,-6.867,-2.512,-2.738,-4.701
-0.421,-3.294,-3.337,-2.729,-0.801,-2.749
2.646,4.588,-1.607,-2.51,-0.899,-0.912
6.333,10.753,-2.096,-2.005,0.142,1.367
8.222,9.876,-3.908,-1.162,1.267,4.192
9.049,-3.342,-2.982,-0.719,2.545,6.044
1.093,2.165,-6.422,0.362,0.873,4.475
-0.978,-5.283,-8.484,1.088,1.802,2.827
-0.492,-10.588,-8.544,1.391,1.745,1.235
2.67,-11.961,-6.991,1.372,1.471,0.115
4.734,-11.56,-4.451,1.128,0.752,-0.34
