ax,ay,az,gx,gy,gz
8.286,-14.821,-0.414,0.149,-0.219,-0.9
5.932,-19.753,-0.431,-0.435,-2.789,-0.65
3.395,-21.981,1.295,-1.89,-4.372,-0.911
3.848,-15.271,1.756,-3.748,-6.003,-1.439
1.623,-2.67,-0.752,-5.065,-7.946,-1.23
-3.234,6.503,1.054,-4.164,-5.677,-1.306
-3.72,14.996,2.63,-2.729,-2.184,-0.841
0.89,17.531,2.35,-0.873,1.308,0.994
1.195,11.298,0.636,1.161,3.874,2.509
2.354,-0.451,2.786,2.836,6.052,2.875
5.465,-7.536,1.665,2.43,5.204,3.08
7.066,-12.786,-1.629,1.414,4.091,2.58
5.078,-14.008,-4.426,0.917,2.505,1.176
4.517,-13.94,-3.778,0.621,1.54,0.366
5.289,-11.489,-2.785,0.341,1.291,-0.156
